Data Through Date,Project ID,Interconnection Date,Utility,City/Town,County,ZIP Code,Division,Substation,Circuit ID,Storage Type,Developer,Metering Method,Energy Storage System Size (kWac),Georeference
12/31/2023,SDG-52096,04/25/2023,Con Ed,Pelham,Westchester,10803,CENY-W,Washington_St,105U1,Battery,New York Power Solutions,NM,7.68,POINT (-73.8073819 40.9030544)
12/31/2023,CH-13459,01/05/2022,Central Hudson,New Paltz,Ulster,12561,Newburgh,Ohioville,5023,Battery,Tesla,,10,POINT (-74.08094 41.748125)
12/31/2023,PAM-2021-103443,04/11/2022,PSEGLI,GLEN COVE,Nassau,11542,,,4RH321,Battery,"EmPower CES, LLC",NM,10,POINT (-73.6289601 40.8638193)
12/31/2023,PAM-2021-164734,07/18/2022,PSEGLI,W BABYLON,Suffolk,11704,,,7T983,Battery,"Sunrun, Inc.",NM,5,POINT (-73.347675 40.717335)
12/31/2023,PAM-2022-218046,01/27/2023,PSEGLI,STONY BROOK,Suffolk,11790,,,8W3P9,Battery,"EmPower CES, LLC",NM,10,POINT (-73.1330031 40.9265234)
12/31/2023,12828,12/21/2018,NYSEG,ONEONTA,Otsego,13820,Oneonta,NYS-PIERCE AVE 032,2300332,Battery,Solar City Corp DBA Tesla,NM,10,POINT (-75.061825 42.45785)
12/31/2023,492186,11/14/2023,National Grid,CLINTON,Oneida,13323,017-Utica,CLINTON 604,36_17_60453,Battery,Mua Sio (Solar City DBA Tesla Energy),NM,7.6,POINT (-75.38455 43.04923)
12/31/2023,SDG-41261,01/23/2023,Con Ed,Pleasantville,Westchester,10570,CENY-W,Pleasantville,58U2,Battery,"CES Danbury Solar, LLC",,5,POINT (-73.787625 41.133515)
12/31/2023,PAM-2022-175329,09/26/2022,PSEGLI,PLAINVIEW,Nassau,11803,,,5SK062,Battery,"Premier Solar Solutions, LLC",NM,3.4,POINT (-73.471725 40.77726)
12/31/2023,DGINT-11535,07/21/2022,O&R,WARWICK,Orange,10990,Central,Wisner,80-5-13,Battery,Sunrun Inc,NM,6,POINT (-74.358345 41.25477)
12/31/2023,457924,05/23/2023,National Grid,OSWEGO,Oswego,13126,015-Oswego,PALOMA 254,36_14_25456,Battery,Justine dobert (Apex Solar),NM,7.6,POINT (-76.499485 43.457085)
12/31/2023,DGINT-11285,12/06/2022,O&R,BLOOMING GROVE,Orange,10914,Central,Blooming Grove,76-3-13,Battery,Sunrun Inc,NM,3.7,POINT (-74.19528179 41.409476584)
12/31/2023,SDG-34801,12/22/2021,Con Ed,White Plains,Westchester,10607,CENY-W,Elmsford_No.2,27U2,Battery,Sunrun Inc,NM,7.6,POINT (-73.8080181 41.0417586)
12/31/2023,PAM-2021-99654,06/14/2021,PSEGLI,LONG BCH,Nassau,11561,,,2M487,Battery,"Sunrun, Inc.",NM,5,POINT (-73.65149 40.58875)
12/31/2023,CH-18189,07/13/2023,Central Hudson,Saugerties,Ulster,12477,Kingston,Saugerties,3003,Battery,"Tesla Energy Operations, Inc.",NM,25.2,POINT (-73.94911 42.07687)
12/31/2023,PAM-2023-305839,08/30/2023,PSEGLI,SOUTHAMPTON,Suffolk,11968,,,9B913,Battery,Long Island Power Solutions,NM,7.68,POINT (-72.39259 40.889825)
12/31/2023,PAM-2019-77796,07/17/2020,PSEGLI,North Merrick,Nassau,11566,,,5R166,Battery,TESLA,NM,5,POINT (-73.56013219 40.686780286)
12/31/2023,PAM-2021-101932,06/16/2021,PSEGLI,SOUND BEACH,Suffolk,11789,,,8Q6K3,Battery,"Sunrun, Inc.",NM,5,POINT (-72.969245 40.95865)
12/31/2023,19049,08/02/2022,NYSEG,POUND RIDGE,Westchester,10576,Brewster,NYS-CANTITOE 497,1105597,Battery,Croton Energy Group,NM,11.4,POINT (-73.6018605 41.1661087)
12/31/2023,PAM-2018-51784,10/04/2018,PSEGLI,Williston Park,Nassau,11596,,,4AH344,Battery,Solar City,NM,5,POINT (-73.645125 40.758705)
12/31/2023,CH-12706,11/13/2020,Central Hudson,Poughkeepsie,Dutchess,12603,Poughkeepsie,Manchester,6092,Battery,Tesla,NM,15,POINT (-73.89901 41.69646)
12/31/2023,CH-16190,10/24/2022,Central Hudson,Kerhonkson,Ulster,12446,Kingston,Kerhonkson,3083,Battery,SunRun Installations INC,NM,10,POINT (-74.2954183 41.7780786)
12/31/2023,SDG-23984,10/26/2022,Con Ed,Port Chester,Westchester,10573,CENY-W,Harrison,17W43,Battery,SolarCity,NM,10,POINT (-73.665175 41.00778)
12/31/2023,234368,06/19/2019,National Grid,GERMANTOWN,Columbia,12526,033 - Hudson,BLUE STORES 303,36_33_30351,Battery,Andrew Esguerra (Solar City),NM,18.5,POINT (-73.88897 42.1333701)
12/31/2023,PAM-2022-251168,04/26/2023,PSEGLI,SAG HARBOR,Suffolk,11963,,,9R626,Battery,"EmPower CES, LLC",NM,5,POINT (-72.293455 40.99582)
12/31/2023,21317,03/15/2023,NYSEG,Monticello,Sullivan,12701,Liberty,NYS-SACKETT LAKE 121,2402821,Battery,Solar City Corp DBA Tesla,NM,20,POINT (-74.6919539 41.6509428)
12/31/2023,PAM-2021-157547,01/27/2022,PSEGLI,COMMACK,Suffolk,11725,,,6DL844,Battery,"Sunrun, Inc.",NM,5,POINT (-73.2965971 40.8393268)
12/31/2023,PAM-2021-167958,04/18/2022,PSEGLI,HAUPPAUGE,Suffolk,11788,,,7ZM834,Battery,"Sunrun, Inc.",NM,5,POINT (-73.25405 40.816575)
12/31/2023,331711,07/12/2021,National Grid,SLINGERLANDS,Albany,12159,030 - Albany,VOORHEESVILLE 178,36_30_17852,Battery,Andrew Esguerra (Solar City DBA Tesla Energy),NM,20,POINT (-73.85141 42.64331)
12/31/2023,CH-10290,05/02/2018,Central Hudson,Beacon,Dutchess,12508,Fishkill,Tioronda,8087,Battery,SolarCity DBA Tesla,NM,5,POINT (-73.97211 41.50452)
12/31/2023,PAM-2020-83200,01/13/2021,PSEGLI,Merrick,Nassau,11566,,,5R166,Battery,TESLA,NM,5,POINT (-73.554115 40.659915)
12/31/2023,PAM-2021-142534,12/20/2021,PSEGLI,DIX HILLS,Suffolk,11746,,,6BR2N1,Battery,"Tesla, Inc.",NM,10,POINT (-73.410015 40.8429)
12/31/2023,451305,11/09/2022,National Grid,VERNON,Oneida,13476,017-Utica,WALESVILLE 331,36_17_33153,Battery,Jason Tyler (J&A Electrical Construction LLC),NM,9,POINT (-75.54118 43.079)
12/31/2023,PAM-2022-199362,07/11/2023,PSEGLI,SAG HARBOR,Suffolk,11963,,,9DF2K7,Battery,GreenLogic LLC,NM,13.6,POINT (-72.293455 40.99582)
12/31/2023,370919,09/21/2021,National Grid,AMSTERDAM,Montgomery,12010,034 - Amsterdam,LASHER RD,36_32_322151,Battery,"Maura Hewison (Kasselman Solar, LLC)",NM,7.6,POINT (-74.19217 42.94523)
12/31/2023,SDG-07808,11/06/2018,Con Ed,Rye,Westchester,10580,CENY-W,Harrison,51U4,Battery,SolarCity,NM,5,POINT (-73.68319 40.983145)
12/31/2023,206335,03/21/2022,National Grid,CHAUMONT,Jefferson,13622,013 - Watertown,LYME 733,36_13_73353,Battery,Mario Titolo (Convergent Energy & Power),CDG,5000,POINT (-76.1369077 44.0657259)
12/31/2023,PAM-2020-81138,11/17/2020,PSEGLI,Westhampton,Suffolk,11977,,,8T6P6,Battery,Green Logic,NM,20,POINT (-72.6713987 40.8166929)
12/31/2023,SDG-29529,03/02/2021,Con Ed,Chappaqua,Westchester,10514,CENY-W,Millwood_West,Pines Bridge - 1,Battery,SolarCity,NM,7.7,POINT (-73.7697493 41.1567477)
12/31/2023,PAM-2023-344010,07/14/2023,PSEGLI,JERICHO,Nassau,11753,,,5B211,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.5354502 40.7839742)
12/31/2023,PAM-2020-84750,08/11/2021,PSEGLI,NEW HYDE PK,Nassau,11040,,,3LG311,Battery,Premier Solar Solultions._ LLC,NM,6.7,POINT (-73.665365 40.74155)
12/31/2023,DGINT-07025,05/13/2019,O&R,GOSHEN,Orange,10924,Central,South Goshen,89-1-13,Battery,SolarCity,NM,10,POINT (-74.323395 41.404175)
12/31/2023,19156,10/26/2022,RGE,Victor,Ontario,14564,Canandaigua,0115RO5257-3857 Rush Mendon RD,0115RO5257,Battery,Solar City Corp DBA Tesla,NM,11.6,POINT (-77.41191 42.98188)
12/31/2023,CH-13346,02/24/2021,Central Hudson,Cornwall,Orange,12518,Newburgh,Union Ave,4041,Battery,Tesla,NM,10,POINT (-74.0363544 41.4371217)
12/31/2023,20728,05/16/2023,NYSEG,ROUND LAKE,Saratoga,12151,Mechanicville,NYS-LUTHER FOREST 607,1206301,Battery,Solar City Corp DBA Tesla,NM,5,POINT (-73.7952262 42.9343158)
12/31/2023,CH-10590,10/11/2018,Central Hudson,Salt Pt,Dutchess,12578,Poughkeepsie,Hibernia,7011,Battery,Tesla,NM,5,POINT (-73.7962366 41.804321)
12/31/2023,SDG-49960,11/30/2022,Con Ed,Yorktown Heights,Westchester,10598,CENY-W,Millwood_West,Aqueduct - 2,Battery,Croton Energy Group,NM,16,POINT (-73.780545 41.271985)
12/31/2023,SDG-46809,09/12/2022,Con Ed,Yonkers,Westchester,10704,CENY-W,Granite_Hill,75U4,Battery,Surf Clean Energy Inc,NM,4.5,POINT (-73.855115 40.92015)
12/31/2023,DGINT-12117,02/16/2023,O&R,WARWICK,Orange,10990,Central,Wisner,80-2-13,Battery,Sunrun Inc,NM,9.8,POINT (-74.358345 41.25477)
12/31/2023,CH-15887,01/20/2023,Central Hudson,New Windsor,Orange,12553,Newburgh,Union Ave,4045,Battery,"Tesla Energy Operations, Inc",NM,7.6,POINT (-74.0212876 41.4710994)
12/31/2023,CH-01222,06/27/2013,Central Hudson,Greenvl,Greene,12083,Catskill,Freehold,2061,Battery,Hudson Solar,NM,9,POINT (-74.0199719 42.4214227)
12/31/2023,PAM-2022-173216,02/03/2022,PSEGLI,HUNTINGTON,Suffolk,11743,,,6J1P1,Battery,"Tesla, Inc.",NM,10,POINT (-73.4285012 40.8738497)
12/31/2023,SDG-36454,10/02/2023,Con Ed,Mamaroneck,Westchester,10543,CENY-W,Harrison,17W56,Battery,EmPower Solar,NM,10,POINT (-73.735835 40.95334)
12/31/2023,SDG-37606,02/07/2022,Con Ed,Ardsley,Westchester,10502,CENY-W,Elmsford_No.2,12W95,Battery,SolarCity,NM,5,POINT (-73.8402793 41.0110657)
12/31/2023,PAM-2021-144878,03/09/2022,PSEGLI,AMAGANSETT,Suffolk,11930,,,9HH938,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-72.1091213 40.9787742)
12/31/2023,CH-16460,05/30/2023,Central Hudson,Elka Park,Greene,12427,Catskill,Lawrenceville,2385,Battery,"Tesla Energy Operations, Inc",NM,12.6,POINT (-74.1453231 42.1786471)
12/31/2023,CH-15839,01/24/2023,Central Hudson,Woodstock,Ulster,12498,Kingston,Woodstock,3013,Battery,"Tesla Energy Operations, Inc",NM,15.2,POINT (-74.114926 42.039343)
12/31/2023,PAM-2017-47695,06/07/2018,PSEGLI,Kings Park,Suffolk,11754,,,6D634,Battery,Solar City,NM,10,POINT (-73.2575157 40.8815439)
12/31/2023,251250,10/08/2019,National Grid,GREENWICH,Washington,12834,039 - Saratoga,BATTENKILL 342,36_39_34257,Battery,Curtis Snyder (Crest Solar Power Solutions),NM,7.2,POINT (-73.50078 43.091155)
12/31/2023,17127,04/05/2021,NYSEG,Binghamton,Broome,13901,Binghamton,NYS-LANGDON 610,8102701,Battery,ETM Solar Works,NM,5.8,POINT (-75.9083125 42.1013048)
12/31/2023,SDG-12565,05/30/2019,Con Ed,Hastings-On-Hudson,Westchester,10706,CENY-W,Rockview,MTHOPE2,Battery,SolarCity,NM,5,POINT (-73.87823 40.99419)
12/31/2023,19284,09/15/2022,NYSEG,MAHOPAC,Putnam,10541,Brewster,NYS-UNION VALLEY 432,1107732,Battery,SunPower,NM,8,POINT (-73.730105 41.373925)
12/31/2023,PAM-2018-54644,10/04/2018,PSEGLI,N BABYLON,Suffolk,11703,,,7H869,Battery,Sunrun_ Inc.,NM,5,POINT (-73.321325 40.741)
12/31/2023,DGINT-13499,07/27/2023,O&R,WARWICK,Orange,10990,Central,Wisner,80-2-13,Battery,Sunrun Inc,NM,7.6,POINT (-74.358345 41.25477)
12/31/2023,PAM-2019-61689,03/15/2019,PSEGLI,Commack,Suffolk,11725,,,6HL811,Battery,Solar City,NM,10,POINT (-73.2965971 40.8393268)
12/31/2023,PAM-2022-268093,01/18/2023,PSEGLI,ISLIP TERR,Suffolk,11752,,,7XM945,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.19117 40.74902)
12/31/2023,CH-17014,01/18/2023,Central Hudson,Saugerties,Ulster,12477,Kingston,East Kingston,1021,Battery,SunCommon,NM,10,POINT (-73.94911 42.07687)
12/31/2023,CH-02440,10/27/2011,Central Hudson,Kingston,Ulster,12401,Kingston,Boulevard,1014,Battery,Hudson Solar,NM,6,POINT (-74.002205 41.93112)
12/31/2023,17812,10/27/2021,NYSEG,OLD CHATHAM,Columbia,12136,Mechanicville,NYS-RUTLAND 130,1203101,Battery,SunCommon,NM,11.6,POINT (-73.5594513 42.4449918)
12/31/2023,CH-15215,08/19/2022,Central Hudson,Kingston,Ulster,12401,Kingston,East Kingston,1024,Battery,Infinity Solar Systems,NM,3.84,POINT (-74.002205 41.93112)
12/31/2023,CH-16621,05/05/2023,Central Hudson,South Cairo,Greene,12482,Catskill,North Catskill,2005,Battery,Tesla Energy Operations Inc.,NM,10,POINT (-73.96286 42.266215)
12/31/2023,PAM-2022-173931,02/09/2022,PSEGLI,HICKSVILLE,Nassau,11801,,,5M102,Battery,"Tesla, Inc.",NM,10,POINT (-73.52431 40.76632)
12/31/2023,SDG-31410,10/19/2021,Con Ed,Thornwood,Westchester,10594,CENY-W,Pleasantville,69U1,Battery,Sunrun Inc,NM,3.8,POINT (-73.77612 41.12079)
12/31/2023,SDG-45576,09/21/2023,Con Ed,Yorktown Heights,Westchester,10598,CENY-W,Buchanan,13W80,Battery,Apex Solar Power,NM,15,POINT (-73.780545 41.271985)
12/31/2023,20839,11/13/2023,NYSEG,GENEVA,Ontario,14456,Geneva,NYS-WEST GENEVA 601,4201001,Battery,,NM,7,POINT (-76.983615 42.87351)
12/31/2023,330879,01/29/2021,National Grid,GANSEVOORT,Saratoga,12831,038 - Glens Falls,WILTON 329,36_38_32952,Battery,Andrew Esguerra (Solar City DBA Tesla Energy),NM,10,POINT (-73.76468 43.134105)
12/31/2023,PAM-2020-82501,07/09/2021,PSEGLI,New Hyde Park,Nassau,11040,,,3LG311,Battery,TESLA,NM,10,POINT (-73.665365 40.74155)
12/31/2023,19459,08/26/2022,NYSEG,EAST AMHERST,Erie,14051,Lancaster,NYS-ROLL RD 524,3105204,Battery,Solar City Corp DBA Tesla,NM,11.6,POINT (-78.696395 43.00486)
12/31/2023,PAM-2021-139261,07/28/2022,PSEGLI,FRANKLIN SQ,Nassau,11010,,,3J295,Battery,"Tesla, Inc.",NM,10,POINT (-73.6755374 40.7087917)
12/31/2023,DGINT-10283,08/24/2021,O&R,CONGERS,Rockland,10920,East,Congers,22-4-13,Battery,SolarCity,NM,15,POINT (-73.94383 41.154255)
12/31/2023,SDG-15239,05/07/2019,Con Ed,Ossining,Westchester,10562,CENY-W,Ossining_West,TEATN1,Battery,SolarCity,NM,5,POINT (-73.861495 41.159875)
12/31/2023,PAM-2021-93227,01/04/2022,PSEGLI,SYOSSET,Nassau,11791,,,5B374,Battery,"Tesla, Inc.",NM,15,POINT (-73.499645 40.823605)
12/31/2023,18950,03/01/2022,NYSEG,PENN YAN,Yates,14527,Geneva,NYS-RUSHVILLE TAP 589,4204789,Battery,Finger Lakes Power Systems,NM,6.7,POINT (-77.05514 42.660715)
12/31/2023,PAM-2021-170002,03/14/2022,PSEGLI,HAUPPAUGE,Suffolk,11788,,,7DM786,Battery,"Tesla, Inc.",NM,15,POINT (-73.25405 40.816575)
12/31/2023,PAM-2022-231716,10/20/2022,PSEGLI,PATCHOGUE,Suffolk,11772,,,8AX654,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.01189 40.764535)
12/31/2023,19657,03/07/2023,NYSEG,YORKTOWN HEIGHTS,Westchester,10598,Brewster,NYS-UNION VALLEY 432,1107732,Battery,Solar City Corp DBA Tesla,NM,11.6,POINT (-73.780545 41.271985)
12/31/2023,20174,06/02/2023,RGE,PITTSFORD,Monroe,14534,Canandaigua,0106RO5165-251 Mendon Center RD,0106RO5165,Battery,Solar City Corp DBA Tesla,NM,11.6,POINT (-77.51551 43.09002)
12/31/2023,PAM-2021-88921,06/16/2021,PSEGLI,MEDFORD,Suffolk,11763,,,8GX8H6,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.001045 40.815645)
12/31/2023,PAM-2019-75019,08/05/2020,PSEGLI,Aquebogue,Suffolk,11931,,,8JR959,Battery,TESLA,NM,10,POINT (-72.619784 40.9341986)
12/31/2023,CH-10181,02/01/2018,Central Hudson,Rhinebeck,Dutchess,12572,Poughkeepsie,Hibernia,7013,Battery,SolarCity DBA Tesla,NM,5,POINT (-73.908625 41.92833)
12/31/2023,DGINT-13453,10/17/2023,O&R,WARWICK,Orange,10990,Central,Wisner,80-1-13,Battery,Sunrun Inc,NM,12,POINT (-74.358345 41.25477)
12/31/2023,CH-14621,07/25/2022,Central Hudson,Poughkeepsie,Dutchess,12603,Poughkeepsie,Spackenkill,6046,Battery,"Sunrun Installation Services, Inc.",NM,5,POINT (-73.89901 41.69646)
12/31/2023,SDG-30291,07/14/2021,Con Ed,Port Chester,Westchester,10573,CENY-W,Harrison,Ridge Street - 2,Battery,Sunrise SOlar Solutions LLC,NM,6.8,POINT (-73.665175 41.00778)
12/31/2023,15886,12/21/2022,NYSEG,Cincinnatus,Cortland,13040,Binghamton,NYS-WILLET 423,8104401,Battery,Our Generation,CDG,2000,POINT (-75.9017453 42.5418885)
12/31/2023,SDG-50431,03/22/2023,Con Ed,Chappaqua,Westchester,10514,CENY-W,Millwood_West,85U1,Battery,Tesla,NM,10,POINT (-73.7697493 41.1567477)
12/31/2023,PAM-2022-232285,09/27/2022,PSEGLI,E HAMPTON,Suffolk,11937,,,9E992,Battery,"EmPower CES, LLC",NM,15,POINT (-72.1866703 40.9679047)
12/31/2023,PAM-2021-93062,06/09/2021,PSEGLI,Lido Beach,Nassau,11561,,,2M485,Battery,empower,NM,10,POINT (-73.65149 40.58875)
12/31/2023,DGINT-10379,06/11/2021,O&R,CUDDEBACKVILLE,Orange,12729,West,Cuddebackville,12542,Battery,Sunrun Inc,NM,7.7,POINT (-74.5997146 41.451148)
12/31/2023,DGINT-09043,02/07/2020,O&R,MONROE,Orange,10950,Central,Chester,63-1-13,Battery,Sunrun Inc,NM,7.6,POINT (-74.188885 41.33131)
12/31/2023,PAM-2022-217046,05/26/2023,PSEGLI,BELLPORT,Suffolk,11713,,,8HX4P4,Battery,"Tesla, Inc.",NM,15,POINT (-72.947475 40.77691)
12/31/2023,18618,01/26/2022,RGE,ROCHESTER,Monroe,14623,Rochester,0089RO2121-3091 Winton Rd S,0089RO2121,Battery,Renewable Rochester,NM,4.8,POINT (-77.618575 43.0975)
12/31/2023,20502,11/28/2022,NYSEG,Binghamton,Broome,13903,Binghamton,NYS-INGRAHAM HILL 433,8108001,Battery,A+ Solar LLC,NM,15,POINT (-75.911365 42.08496)
12/31/2023,PAM-2022-234688,01/04/2023,PSEGLI,W BABYLON,Suffolk,11704,,,7H995,Battery,Hytech Solar Inc.,NM,10,POINT (-73.347675 40.717335)
12/31/2023,DGINT-11386,01/28/2022,O&R,MIDDLETOWN,Orange,10940,West,Washington Heights,109-4-34,Battery,Other,NM,8.82,POINT (-74.419957 41.4452505)
12/31/2023,CH-11846,12/26/2019,Central Hudson,Ellenvl,Ulster,12428,Kingston,Greenfield Rd,3076,Battery,Tesla Energy Operations,NM,10,POINT (-74.391475013 41.725077435)
12/31/2023,PAM-2020-83900,01/26/2021,PSEGLI,Quogue,Suffolk,11959,,,9D693,Battery,Sunrun_ Inc.,NM,10,POINT (-72.60951 40.823075)
12/31/2023,17677,06/16/2021,NYSEG,Ithaca,Tompkins,14850,Ithaca,NYS-CAYUGA HEIGHTS 601,4300104,Battery,Renovus Solar,NM,17,POINT (-76.5001 42.444575)
12/31/2023,PAM-2021-126613,10/06/2022,PSEGLI,FLORAL PARK,Nassau,11001,,,3J5P3,Battery,"EmPower CES, LLC",NM,10,POINT (-73.701175 40.723375)
12/31/2023,PAM-2021-133779,05/19/2022,PSEGLI,WYANDANCH,Suffolk,11798,,,6BR2N8,Battery,"Sunrun, Inc.",NM,5,POINT (-73.364285 40.75252)
12/31/2023,DGINT-13331,11/07/2023,O&R,MONROE,Orange,10950,Central,Monroe,61-6-13,Battery,SolarCity,NM,12.6,POINT (-74.188885 41.33131)
12/31/2023,13251,05/07/2019,NYSEG,SOMERS,Westchester,10589,Brewster,NYS-GOLDEN BRIDGE 418,1106108,Battery,Solar City Corp DBA Tesla,NM,10,POINT (-73.70876 41.341065)
12/31/2023,17963,01/05/2022,NYSEG,JEFFERSON,Schoharie,12093,Oneonta,NYS-AXTELL RD 511,2307011,Battery,American Energy Care,NM,6,POINT (-74.6101966 42.4815026)
12/31/2023,PAM-2022-189388,11/17/2022,PSEGLI,WYANDANCH,Suffolk,11798,,,6BR2N8,Battery,"Tesla, Inc.",NM,5,POINT (-73.364285 40.75252)
12/31/2023,CH-17478,10/13/2023,Central Hudson,Hensonville,Greene,12439,Catskill,South Cairo,2043,Battery,Hudson River Solar,NM,15,POINT (-74.2143565 42.2900114)
12/31/2023,PAM-2020-85457,07/29/2021,PSEGLI,Setauket,Suffolk,11733,,,8MR907,Battery,Sunation Solar Systems,NM,10,POINT (-73.101375 40.94067)
12/31/2023,SDG-32525,07/06/2021,Con Ed,Chappaqua,Westchester,10514,CENY-W,Pleasantville,22U4,Battery,SolarCity,NM,15,POINT (-73.7697493 41.1567477)
12/31/2023,PAM-2018-52302,10/04/2018,PSEGLI,Ridge,Suffolk,11961,,,8DR426,Battery,Solar City,NM,5,POINT (-72.8950832 40.9187552)
12/31/2023,PAM-2021-162094,12/11/2023,PSEGLI,SAG HARBOR,Suffolk,11963,,,9R626,Battery,"EmPower CES, LLC",NM,10,POINT (-72.293455 40.99582)
12/31/2023,PAM-2023-319256,05/08/2023,PSEGLI,PT JEFF STA,Suffolk,11776,,,8QR728,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.049045 40.92674)
12/31/2023,DGINT-12239,12/07/2022,O&R,FLORIDA,Orange,10921,Central,Chester,63-8-13,Battery,Sunrun Inc,NM,3.8,POINT (-74.357285 41.333585)
12/31/2023,PAM-2021-148981,02/10/2022,PSEGLI,E ISLIP,Suffolk,11730,,,7XM999,Battery,"EmPower CES, LLC",NM,10,POINT (-73.19149 40.73475)
12/31/2023,PAM-2023-372475,11/22/2023,PSEGLI,SHIRLEY,Suffolk,11967,,,8WF1H7,Battery,Surf Clean Energy Inc.,NM,4.5,POINT (-72.86778 40.801335)
12/31/2023,PAM-2021-86394,05/11/2021,PSEGLI,Port Washington,Nassau,11050,,,3H7K8,Battery,EmPower  Solar,NM,10,POINT (-73.690145 40.828695)
12/31/2023,DGINT-13628,10/25/2023,O&R,MIDDLETOWN,Orange,10941,West,East Wallkill,15-6-13,Battery,SolarCity,NM,15.2,POINT (-74.360075 41.472055)
12/31/2023,406795,04/28/2022,National Grid,BALLSTON LAKE,Saratoga,12019,032 - Schenectady,ELNORA 442,36_32_44256,Battery,"Shannon Hartz (Kasselman Solar, LLC)",NM,7.6,POINT (-73.8135599 42.9300753)
12/31/2023,LDG-00228,07/23/2019,Con Ed,New York,New York,10075,CENY-M,Hell_Gate,YO NWK,Battery,Demand Energy,,100,POINT (-73.960905 40.775365)
12/31/2023,20579,12/28/2022,NYSEG,HANCOCK,Delaware,13783,Oneonta,NYS-DEPOSIT 290,2307390,Battery,Intelligent Green Solutions,NM,7.5,POINT (-75.28221 41.9544362)
12/31/2023,PAM-2020-79659,06/26/2020,PSEGLI,Southampton,Suffolk,11968,,,9DF2K3,Battery,TESLA,NM,15,POINT (-72.39259 40.889825)
12/31/2023,PAM-2021-109661,09/01/2021,PSEGLI,LEVITTOWN,Nassau,11756,,,5RK265,Battery,"Sunrun, Inc.",NM,5,POINT (-73.51867 40.72191)
12/31/2023,PAM-2020-85784,04/01/2021,PSEGLI,Smithtown,Suffolk,11787,,,6D634,Battery,EmPower  Solar,NM,10,POINT (-73.199 40.854405)
12/31/2023,SDG-38602,05/20/2022,Con Ed,Scarsdale,Westchester,10583,CENY-W,White_Plains,48U4,Battery,Sunrun Inc,NM,7.6,POINT (-73.80484 40.98258)
12/31/2023,PAM-2020-79594,09/17/2020,PSEGLI,Old Bethpage,Nassau,11804,,,5SK062,Battery,EmPower  Solar,NM,10,POINT (-73.45777 40.764335)
12/31/2023,PAM-2020-83515,03/05/2021,PSEGLI,Brentwood,Suffolk,11717,,,7S7P8,Battery,Long Island Power Solutions,NM,6.7,POINT (-73.248705 40.78067)
12/31/2023,PAM-2021-160446,07/05/2022,PSEGLI,BAY SHORE,Suffolk,11706,,,7MM846,Battery,Long Island Power Solutions,NM,6.7,POINT (-73.2512226 40.7265495)
12/31/2023,18170,11/12/2021,RGE,ROCHESTER,Monroe,14620,Sodus,0083RO2239-20 Havens RD,0083RO2239,Battery,SED dba GreenSpark Solar,NM,5.8,POINT (-77.61982 43.119885)
12/31/2023,PAM-2022-210593,12/27/2022,PSEGLI,SHIRLEY,Suffolk,11967,,,8MX914,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-72.86778 40.801335)
12/31/2023,18336,12/17/2021,NYSEG,HILLSDALE,Columbia,12529,Mechanicville,NYS-KLINE KILL 631,1205403,Battery,Hudson River Renewables LLC,NM,9,POINT (-73.5262521 42.1759068)
12/31/2023,PAM-2020-82770,12/22/2020,PSEGLI,Massapequa,Nassau,11758,,,5U217,Battery,TESLA,NM,10,POINT (-73.474285 40.680415)
12/31/2023,290765,08/27/2020,National Grid,SCHENECTADY,Schenectady,12306,032 - Schenectady,ALTAMONT 283,36_30_28355,Battery,Sara Hildebrand (Solar City DBA Tesla Energy),NM,10,POINT (-73.97179 42.787655)
12/31/2023,PAM-2022-277368,10/04/2023,PSEGLI,HUNTINGTON,Suffolk,11743,,,6Q667,Battery,"EmPower CES, LLC",NM,10,POINT (-73.4285012 40.8738497)
12/31/2023,PAM-2023-370268,12/01/2023,PSEGLI,WESTBURY,Nassau,11590,,,5M107,Battery,"Tesla, Inc.",NM,5,POINT (-73.585285 40.76066)
12/31/2023,CH-16907,03/13/2023,Central Hudson,Hyde Park,Dutchess,12538,Poughkeepsie,Staatsburg,7042,Battery,Tesla Energy Operations Inc.,NM,10,POINT (-73.934 41.78689)
12/31/2023,PAM-2021-165779,01/05/2022,PSEGLI,HAMPT BAYS,Suffolk,11946,,,9C5K5,Battery,"Tesla, Inc.",NM,10,POINT (-72.53217 40.87136)
12/31/2023,PAM-2023-329943,07/06/2023,PSEGLI,HEWLETT,Nassau,11557,,,2R437,Battery,NY State Solar LLC,NM,6.8,POINT (-73.70082 40.64047)
12/31/2023,CH-17058,06/29/2023,Central Hudson,Campbell Hall,Orange,10916,Newburgh,Maybrook,5051,Battery,"tesla energy operations, inc",NM,7.6,POINT (-74.2086416 41.4437932)
12/31/2023,PAM-2019-63082,01/22/2020,PSEGLI,Sag Harbor,Suffolk,11963,,,9R939,Battery,TESLA,NM,10,POINT (-72.293455 40.99582)
